#tblock avg_per_atom rms_per_atom err_per_atom si
 510    3.662758       0.340057       0.000172      28.992533
 511    3.662758       0.341389       0.000173      29.277527
 512    3.662757       0.339462       0.000172      29.004591
 513    3.662758       0.343272       0.000174      29.717181
 514    3.662757       0.336876       0.000171      28.675780
 515    3.662757       0.340950       0.000173      29.430727
 516    3.662758       0.344961       0.000175      30.185859
 517    3.662757       0.340564       0.000173      29.478242
 518    3.662758       0.336538       0.000171      28.841042
 519    3.662758       0.339962       0.000173      29.487805
 520    3.662757       0.343197       0.000175      30.109439
 521    3.662758       0.338207       0.000173      29.296473
 522    3.662757       0.339937       0.000174      29.653859
 523    3.662757       0.337702       0.000173      29.321215
 524    3.662758       0.341512       0.000175      30.043979
 525    3.662758       0.335343       0.000172      29.023532
 526    3.662757       0.334981       0.000172      29.016092
 527    3.662757       0.335531       0.000172      29.166788
 528    3.662758       0.336990       0.000173      29.476901
 529    3.662758       0.338728       0.000174      29.838174
 530    3.662758       0.334221       0.000172      29.104231
 531    3.662757       0.339545       0.000175      30.095642
 532    3.662757       0.338936       0.000175      30.044237
 533    3.662757       0.337420       0.000174      29.831898
 534    3.662757       0.342750       0.000177      30.839627
 535    3.662757       0.341404       0.000177      30.655175
 536    3.662757       0.335393       0.000174      29.640566
 537    3.662757       0.333011       0.000173      29.275486
 538    3.662757       0.336860       0.000175      30.012034
 539    3.662758       0.341149       0.000177      30.838311
 540    3.662758       0.337090       0.000175      30.164633
 541    3.662758       0.340551       0.000177      30.844331
 542    3.662757       0.339495       0.000177      30.710038
 543    3.662757       0.338247       0.000176      30.540791
 544    3.662758       0.342602       0.000179      31.390007
 545    3.662758       0.340048       0.000178      30.980686
 546    3.662758       0.343689       0.000180      31.705666
 547    3.662757       0.340554       0.000178      31.186995
 548    3.662758       0.340570       0.000178      31.246839
 549    3.662757       0.342842       0.000180      31.723040
 550    3.662757       0.341674       0.000179      31.564570
 551    3.662758       0.343873       0.000181      32.030250
 552    3.662757       0.346041       0.000182      32.494273
 553    3.662758       0.343658       0.000181      32.106373
 554    3.662757       0.343831       0.000181      32.196784
 555    3.662758       0.347531       0.000183      32.952902
 556    3.662757       0.336984       0.000178      31.038860
 557    3.662758       0.341969       0.000180      32.021471
 558    3.662757       0.342554       0.000181      32.188885
 559    3.662758       0.339848       0.000180      31.739031
 560    3.662757       0.341965       0.000181      32.193188
 561    3.662757       0.346490       0.000184      33.109793
 562    3.662758       0.341296       0.000181      32.181837
 563    3.662757       0.349534       0.000185      33.814388
 564    3.662757       0.341539       0.000181      32.342525
 565    3.662758       0.347404       0.000185      33.522121
 566    3.662758       0.346053       0.000184      33.320688
 567    3.662757       0.348546       0.000186      33.862249
 568    3.662757       0.343987       0.000183      33.040403
 569    3.662757       0.345940       0.000185      33.475592
 570    3.662758       0.350054       0.000187      34.336714
 571    3.662758       0.345990       0.000185      33.602957
 572    3.662758       0.348321       0.000186      34.116802
 573    3.662757       0.342002       0.000183      32.947694
 574    3.662757       0.349174       0.000187      34.403960
 575    3.662757       0.353089       0.000189      35.241070
 576    3.662757       0.354979       0.000191      35.681305
 577    3.662757       0.350757       0.000188      34.898105
 578    3.662757       0.347605       0.000187      34.333162
 579    3.662757       0.351552       0.000189      35.178052
 580    3.662757       0.357060       0.000192      36.351574
 581    3.662757       0.346986       0.000187      34.388425
 582    3.662757       0.358368       0.000193      36.744743
 583    3.662758       0.355524       0.000192      36.225913
 584    3.662758       0.355932       0.000192      36.371386
 585    3.662758       0.349737       0.000189      35.176439
 586    3.662757       0.355543       0.000192      36.416333
 587    3.662757       0.350418       0.000190      35.434366
 588    3.662757       0.359157       0.000195      37.287119
 589    3.662758       0.354526       0.000192      36.393598
 590    3.662758       0.350808       0.000191      35.694800
 591    3.662757       0.358375       0.000195      37.314297
 592    3.662757       0.355837       0.000194      36.850059
 593    3.662758       0.355420       0.000194      36.825691
 594    3.662758       0.359043       0.000196      37.643662
 595    3.662757       0.354834       0.000194      36.828254
 596    3.662758       0.355066       0.000194      36.938456
 597    3.662757       0.357356       0.000195      37.479064
 598    3.662758       0.353350       0.000193      36.705022
 599    3.662757       0.356637       0.000195      37.453483
 600    3.662757       0.361596       0.000198      38.566554
 601    3.662758       0.357601       0.000196      37.782006
 602    3.662757       0.358441       0.000197      38.022780
 603    3.662758       0.359210       0.000197      38.249677
 604    3.662757       0.355087       0.000195      37.438649
